sentence,label
"Pakisuyo po, i-finalize yung document sa susunod na meeting po.",1
The instructor reminded us to make sure to complete the bug fix before the next meeting.,1
About sa report ay na-finalize na natin.,0
Ang code ay ay tapos na po.,0
Please i-check yung requirements as soon as possible po.,1
The meeting concluded that we should ensure you create the system design by next meeting.,1
"Pakisuyo po, i-email ang minutes of meeting natin sa Monday.",1
The meeting started at 9 AM.,0
Ang minutes of meeting ay is currently being processed.,0
Kindly i-confirm ang system natin before Friday.,1
"Kanina, pinag-usapan natin yung feedback.",0
Kindly i-send yung ui design bukas natin.,1
The group meeting lasted for two hours.,0
Na-check ko na yung feedback ay okay na.,0
Ongoing pa yung testing results ay okay na.,0
The team analyzed the feedback from users.,0
The team leader requested to make sure to validate the survey results by tomorrow.,1
Ang budget ay ay tapos na po.,0
Regarding sa report ay na-finalize na natin.,0
Paki-ayusin yung database by the end of the day po.,1
The team discussed the new system architecture.,0
"Sige, ako na bahala sa ui design next week.",1
The coordinator told the team to implement the documentation by tomorrow for the project.,1
Ang database ay ay okay na.,0
"Sige, ako na bahala sa code mamaya.",1
The supervisor asked to ensure you investigate the progress report before Friday.,1
The presentation schedule was announced today.,0
Please i-confirm ang schedule natin bukas.,1
"Sige, ako na bahala sa schedule as soon as possible.",1
"Kanina, pinag-usapan natin yung ui design.",0
Please revise the deployment script before class to ensure progress.,1
Please compile the meeting notes by next meeting.,1
"Sige, ako na bahala sa file by the end of the day.",1
About sa feedback ay okay na.,0
The presentation schedule was announced today.,0
The instructor reminded us to collect the progress report before Friday for the project.,1
Our senior advised to make sure to organize the bug fix this week.,1
The team leader requested to make sure to refactor the API documentation before the presentation.,1
The coordinator told the team to fix the final thesis chapter before the deadline.,1
Kindly i-download yung report bukas po.,1
Ang requirements ay is currently being processed.,0
"Sige, ako na bahala sa presentation by the end of the day.",1
"Sige, ako na bahala sa presentation as soon as possible.",1
The instructor reminded us to revise the dataset before class for the project.,1
Na-check ko na yung testing results ay na-finalize na natin.,0
"Sige, ako na bahala sa api mamaya.",1
The supervisor asked to deliver the testing plan before submission day for the project.,1
Paki-i-update ang system natin sa Monday.,1
Na-check ko na yung feedback is currently being processed.,0
The supervisor asked to make sure to present the experiment results before Friday.,1
The deadline for the assignment is next Friday.,0
The meeting concluded that we should make sure to compile the testing results before class.,1
The research topic was approved during the meeting.,0
The presentation schedule was announced today.,0
The meeting concluded that we should make sure to collect the progress report by the end of the day.,1
Please i-check yung requirements sa Monday natin.,1
"Pakisuyo po, i-record ang api natin mamaya.",1
The professor asked to check the research paper before submission day for the project.,1
The group meeting lasted for two hours.,0
"Sige, ako na bahala sa system by the end of the day.",1
Kindly ensure you summarize the dataset before the next meeting.,1
The professor explained the requirements for the project.,0
Tapos na yung report is currently being processed.,0
Please approve the project proposal before the next meeting.,1
The professor asked to make sure to confirm the final thesis chapter by the end of the week.,1
Tapos na yung report is good to go.,0
The professor explained the requirements for the project.,0
The supervisor asked to finish the progress report by Monday.,1
The presentation schedule was announced today.,0
Please approve the bug fix before submission day to ensure progress.,1
The meeting started at 9 AM.,0
Approved na yung document ay okay na.,0
The team leader requested to make sure to test the dataset before class.,1
The team analyzed the feedback from users.,0
The team leader requested to ensure you organize the bug fix by the end of the day.,1
The presentation schedule was announced today.,0
The dataset was uploaded to the shared drive.,0
The coordinator told the team to refactor the task list by the end of the month for the project.,1
The professor explained the requirements for the project.,0
"Kanina, pinag-usapan natin yung link.",0
"Kanina, pinag-usapan natin yung presentation.",0
"Pakisuyo po, ayusin ang ui design natin before Friday.",1
Ang api ay ay tapos na po.,0
The presentation schedule was announced today.,0
"Sige, ako na bahala sa prototype sa susunod na meeting.",1
Ang file ay is currently being processed.,0
Ongoing pa yung database is good to go.,0
"Pakisuyo po, i-test yung document mamaya po.",1
Please test the deployment script before the deadline for the project.,1
"Kanina, pinag-usapan natin yung system.",0
"Sige, paki-i-check ang slides natin ngayong hapon.",1
About sa requirements ay okay na.,0
"Sige, ako na bahala sa document bukas.",1
Paki-tawagan yung prototype as soon as possible please.,1
The project manager instructed to coordinate the assignment before Friday to ensure progress.,1
The project proposal was reviewed by the panel.,0
"Sige, paki-i-email ang ui design natin bukas.",1
"Pakisuyo po, i-print yung report mamaya agad.",1
Paki-i-record ang feedback natin by the end of the day.,1
"Pakisuyo po, i-prepare yung testing results by the end of the day agad.",1
Approved na yung code is good to go.,0
"Kanina, pinag-usapan natin yung api.",0
The discussion focused on the testing strategy.,0
Ang module ay ay tapos na po.,0
The coordinator told the team to make sure to submit the project proposal before the deadline.,1
About sa report is currently being processed.,0
"Sige, ako na bahala sa feedback before Friday.",1
The team discussed the new system architecture.,0
The system update was completed successfully.,0
Please i-finalize yung document before Friday muna.,1
The presentation schedule was announced today.,0
"Pakisuyo po, i-download ang database natin before Friday.",1
The professor asked to coordinate the database schema by the end of the week for the project.,1
The team analyzed the feedback from users.,0
Paki-i-upload yung api bukas agad.,1
The presentation schedule was announced today.,0
"Kanina, pinag-usapan natin yung budget.",0
The supervisor asked to gather the system design by next meeting for the project.,1
The group meeting lasted for two hours.,0
Our senior advised to organize the UI prototype before the presentation.,1
The professor provided guidance for the methodology section.,0
The system update was completed successfully.,0
"Pakisuyo po, i-update ang requirements natin by the end of the day.",1
The research topic was approved during the meeting.,0
Ang system ay ay na-finalize na natin.,0
"Kanina, pinag-usapan natin yung slides.",0
The project manager instructed to ensure you design the code module by the end of the month.,1
Please i-test ang api natin ngayong hapon.,1
The team analyzed the feedback from users.,0
Kindly i-print yung file ngayong hapon po.,1
The dataset was uploaded to the shared drive.,0
Please i-send ang file natin sa Monday.,1
"Sige, ako na bahala sa link before Friday.",1
Kindly i-check yung presentation ngayong hapon please.,1
"Pakisuyo po, i-email ang prototype natin by the end of the day.",1
The coordinator told the team to ensure you complete the assignment by tomorrow.,1
